Time,ParameterName,ParameterValue
2022-12-27T20:00:00Z,WD_PT1H_AVG,145.0
2022-12-27T20:00:00Z,PRA_PT1H_ACC,NaN
2022-12-27T20:00:00Z,PRI_PT1H_MAX,NaN
2022-12-27T20:00:00Z,PA_PT1H_AVG,997.1
2022-12-27T20:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-27T21:00:00Z,TA_PT1H_AVG,-2.3
2022-12-27T21:00:00Z,TA_PT1H_MAX,-2.1
2022-12-27T21:00:00Z,TA_PT1H_MIN,-2.6
2022-12-27T21:00:00Z,RH_PT1H_AVG,96.0
2022-12-27T21:00:00Z,WS_PT1H_AVG,3.8
2022-12-27T21:00:00Z,WS_PT1H_MAX,4.3
2022-12-27T21:00:00Z,WS_PT1H_MIN,3.4
2022-12-27T21:00:00Z,WD_PT1H_AVG,142.0
2022-12-27T21:00:00Z,PRA_PT1H_ACC,NaN
2022-12-27T21:00:00Z,PRI_PT1H_MAX,NaN
2022-12-27T21:00:00Z,PA_PT1H_AVG,996.9
2022-12-27T21:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-27T22:00:00Z,TA_PT1H_AVG,-1.8
2022-12-27T22:00:00Z,TA_PT1H_MAX,-1.3
2022-12-27T22:00:00Z,TA_PT1H_MIN,-2.1
2022-12-27T22:00:00Z,RH_PT1H_AVG,97.0
2022-12-27T22:00:00Z,WS_PT1H_AVG,3.8
2022-12-27T22:00:00Z,WS_PT1H_MAX,4.3
2022-12-27T22:00:00Z,WS_PT1H_MIN,3.5
2022-12-27T22:00:00Z,WD_PT1H_AVG,149.0
2022-12-27T22:00:00Z,PRA_PT1H_ACC,NaN
2022-12-27T22:00:00Z,PRI_PT1H_MAX,NaN
2022-12-27T22:00:00Z,PA_PT1H_AVG,996.8
2022-12-27T22:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-27T23:00:00Z,TA_PT1H_AVG,-1.8
2022-12-27T23:00:00Z,TA_PT1H_MAX,-1.2
2022-12-27T23:00:00Z,TA_PT1H_MIN,-2.6
2022-12-27T23:00:00Z,RH_PT1H_AVG,95.0
2022-12-27T23:00:00Z,WS_PT1H_AVG,4.4
2022-12-27T23:00:00Z,WS_PT1H_MAX,5.6
2022-12-27T23:00:00Z,WS_PT1H_MIN,3.6
2022-12-27T23:00:00Z,WD_PT1H_AVG,213.0
2022-12-27T23:00:00Z,PRA_PT1H_ACC,NaN
2022-12-27T23:00:00Z,PRI_PT1H_MAX,NaN
2022-12-27T23:00:00Z,PA_PT1H_AVG,997.0
2022-12-27T23:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T00:00:00Z,TA_PT1H_AVG,-3.1
2022-12-28T00:00:00Z,TA_PT1H_MAX,-2.7
2022-12-28T00:00:00Z,TA_PT1H_MIN,-3.8
2022-12-28T00:00:00Z,RH_PT1H_AVG,91.0
2022-12-28T00:00:00Z,WS_PT1H_AVG,4.4
2022-12-28T00:00:00Z,WS_PT1H_MAX,5.7
2022-12-28T00:00:00Z,WS_PT1H_MIN,3.1
2022-12-28T00:00:00Z,WD_PT1H_AVG,236.0
2022-12-28T00:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T00:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T00:00:00Z,PA_PT1H_AVG,997.8
2022-12-28T00:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T01:00:00Z,TA_PT1H_AVG,-4.1
2022-12-28T01:00:00Z,TA_PT1H_MAX,-3.8
2022-12-28T01:00:00Z,TA_PT1H_MIN,-4.5
2022-12-28T01:00:00Z,RH_PT1H_AVG,88.0
2022-12-28T01:00:00Z,WS_PT1H_AVG,4.0
2022-12-28T01:00:00Z,WS_PT1H_MAX,5.1
2022-12-28T01:00:00Z,WS_PT1H_MIN,3.4
2022-12-28T01:00:00Z,WD_PT1H_AVG,241.0
2022-12-28T01:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T01:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T01:00:00Z,PA_PT1H_AVG,999.0
2022-12-28T01:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T02:00:00Z,TA_PT1H_AVG,-4.7
2022-12-28T02:00:00Z,TA_PT1H_MAX,-4.5
2022-12-28T02:00:00Z,TA_PT1H_MIN,-4.9
2022-12-28T02:00:00Z,RH_PT1H_AVG,87.0
2022-12-28T02:00:00Z,WS_PT1H_AVG,3.9
2022-12-28T02:00:00Z,WS_PT1H_MAX,4.3
2022-12-28T02:00:00Z,WS_PT1H_MIN,3.6
2022-12-28T02:00:00Z,WD_PT1H_AVG,237.0
2022-12-28T02:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T02:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T02:00:00Z,PA_PT1H_AVG,999.8
2022-12-28T02:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T03:00:00Z,TA_PT1H_AVG,-5.0
2022-12-28T03:00:00Z,TA_PT1H_MAX,-4.7
2022-12-28T03:00:00Z,TA_PT1H_MIN,-5.2
2022-12-28T03:00:00Z,RH_PT1H_AVG,87.0
2022-12-28T03:00:00Z,WS_PT1H_AVG,2.9
2022-12-28T03:00:00Z,WS_PT1H_MAX,4.1
2022-12-28T03:00:00Z,WS_PT1H_MIN,2.1
2022-12-28T03:00:00Z,WD_PT1H_AVG,225.0
2022-12-28T03:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T03:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T03:00:00Z,PA_PT1H_AVG,1000.2
2022-12-28T03:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T04:00:00Z,TA_PT1H_AVG,-5.3
2022-12-28T04:00:00Z,TA_PT1H_MAX,-5.2
2022-12-28T04:00:00Z,TA_PT1H_MIN,-5.3
2022-12-28T04:00:00Z,RH_PT1H_AVG,91.0
2022-12-28T04:00:00Z,WS_PT1H_AVG,2.4
2022-12-28T04:00:00Z,WS_PT1H_MAX,3.1
2022-12-28T04:00:00Z,WS_PT1H_MIN,1.9
2022-12-28T04:00:00Z,WD_PT1H_AVG,203.0
2022-12-28T04:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T04:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T04:00:00Z,PA_PT1H_AVG,1000.4
2022-12-28T04:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T05:00:00Z,TA_PT1H_AVG,-5.2
2022-12-28T05:00:00Z,TA_PT1H_MAX,-5.0
2022-12-28T05:00:00Z,TA_PT1H_MIN,-5.3
2022-12-28T05:00:00Z,RH_PT1H_AVG,93.0
2022-12-28T05:00:00Z,WS_PT1H_AVG,2.1
2022-12-28T05:00:00Z,WS_PT1H_MAX,2.4
2022-12-28T05:00:00Z,WS_PT1H_MIN,1.8
2022-12-28T05:00:00Z,WD_PT1H_AVG,174.0
2022-12-28T05:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T05:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T05:00:00Z,PA_PT1H_AVG,1000.6
2022-12-28T05:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T06:00:00Z,TA_PT1H_AVG,-4.8
2022-12-28T06:00:00Z,TA_PT1H_MAX,-4.5
2022-12-28T06:00:00Z,TA_PT1H_MIN,-5.0
2022-12-28T06:00:00Z,RH_PT1H_AVG,94.0
2022-12-28T06:00:00Z,WS_PT1H_AVG,2.1
2022-12-28T06:00:00Z,WS_PT1H_MAX,2.6
2022-12-28T06:00:00Z,WS_PT1H_MIN,1.6
2022-12-28T06:00:00Z,WD_PT1H_AVG,161.0
2022-12-28T06:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T06:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T06:00:00Z,PA_PT1H_AVG,1000.7
2022-12-28T06:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T07:00:00Z,TA_PT1H_AVG,-4.1
2022-12-28T07:00:00Z,TA_PT1H_MAX,-3.7
2022-12-28T07:00:00Z,TA_PT1H_MIN,-4.5
2022-12-28T07:00:00Z,RH_PT1H_AVG,94.0
2022-12-28T07:00:00Z,WS_PT1H_AVG,2.5
2022-12-28T07:00:00Z,WS_PT1H_MAX,3.0
2022-12-28T07:00:00Z,WS_PT1H_MIN,2.0
2022-12-28T07:00:00Z,WD_PT1H_AVG,174.0
2022-12-28T07:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T07:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T07:00:00Z,PA_PT1H_AVG,1000.8
2022-12-28T07:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T08:00:00Z,TA_PT1H_AVG,-3.3
2022-12-28T08:00:00Z,TA_PT1H_MAX,-2.9
2022-12-28T08:00:00Z,TA_PT1H_MIN,-3.7
2022-12-28T08:00:00Z,RH_PT1H_AVG,96.0
2022-12-28T08:00:00Z,WS_PT1H_AVG,2.2
2022-12-28T08:00:00Z,WS_PT1H_MAX,2.8
2022-12-28T08:00:00Z,WS_PT1H_MIN,1.9
2022-12-28T08:00:00Z,WD_PT1H_AVG,164.0
2022-12-28T08:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T08:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T08:00:00Z,PA_PT1H_AVG,1001.0
2022-12-28T08:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T09:00:00Z,TA_PT1H_AVG,-2.4
2022-12-28T09:00:00Z,TA_PT1H_MAX,-1.8
2022-12-28T09:00:00Z,TA_PT1H_MIN,-3.0
2022-12-28T09:00:00Z,RH_PT1H_AVG,95.0
2022-12-28T09:00:00Z,WS_PT1H_AVG,2.6
2022-12-28T09:00:00Z,WS_PT1H_MAX,3.1
2022-12-28T09:00:00Z,WS_PT1H_MIN,2.0
2022-12-28T09:00:00Z,WD_PT1H_AVG,187.0
2022-12-28T09:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T09:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T09:00:00Z,PA_PT1H_AVG,1001.3
2022-12-28T09:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T10:00:00Z,TA_PT1H_AVG,-1.7
2022-12-28T10:00:00Z,TA_PT1H_MAX,-1.6
2022-12-28T10:00:00Z,TA_PT1H_MIN,-1.9
2022-12-28T10:00:00Z,RH_PT1H_AVG,95.0
2022-12-28T10:00:00Z,WS_PT1H_AVG,2.8
2022-12-28T10:00:00Z,WS_PT1H_MAX,3.1
2022-12-28T10:00:00Z,WS_PT1H_MIN,2.5
2022-12-28T10:00:00Z,WD_PT1H_AVG,200.0
2022-12-28T10:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T10:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T10:00:00Z,PA_PT1H_AVG,1001.6
2022-12-28T10:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T11:00:00Z,TA_PT1H_AVG,-1.4
2022-12-28T11:00:00Z,TA_PT1H_MAX,-1.3
2022-12-28T11:00:00Z,TA_PT1H_MIN,-1.6
2022-12-28T11:00:00Z,RH_PT1H_AVG,95.0
2022-12-28T11:00:00Z,WS_PT1H_AVG,2.5
2022-12-28T11:00:00Z,WS_PT1H_MAX,2.9
2022-12-28T11:00:00Z,WS_PT1H_MIN,2.3
2022-12-28T11:00:00Z,WD_PT1H_AVG,200.0
2022-12-28T11:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T11:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T11:00:00Z,PA_PT1H_AVG,1001.9
2022-12-28T11:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T12:00:00Z,TA_PT1H_AVG,-1.2
2022-12-28T12:00:00Z,TA_PT1H_MAX,-1.1
2022-12-28T12:00:00Z,TA_PT1H_MIN,-1.3
2022-12-28T12:00:00Z,RH_PT1H_AVG,95.0
2022-12-28T12:00:00Z,WS_PT1H_AVG,2.4
2022-12-28T12:00:00Z,WS_PT1H_MAX,2.7
2022-12-28T12:00:00Z,WS_PT1H_MIN,1.9
2022-12-28T12:00:00Z,WD_PT1H_AVG,224.0
2022-12-28T12:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T12:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T12:00:00Z,PA_PT1H_AVG,1002.5
2022-12-28T12:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T13:00:00Z,TA_PT1H_AVG,-1.4
2022-12-28T13:00:00Z,TA_PT1H_MAX,-1.1
2022-12-28T13:00:00Z,TA_PT1H_MIN,-1.6
2022-12-28T13:00:00Z,RH_PT1H_AVG,94.0
2022-12-28T13:00:00Z,WS_PT1H_AVG,2.3
2022-12-28T13:00:00Z,WS_PT1H_MAX,3.0
2022-12-28T13:00:00Z,WS_PT1H_MIN,1.8
2022-12-28T13:00:00Z,WD_PT1H_AVG,253.0
2022-12-28T13:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T13:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T13:00:00Z,PA_PT1H_AVG,1003.2
2022-12-28T13:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T14:00:00Z,TA_PT1H_AVG,-2.2
2022-12-28T14:00:00Z,TA_PT1H_MAX,-1.5
2022-12-28T14:00:00Z,TA_PT1H_MIN,-3.0
2022-12-28T14:00:00Z,RH_PT1H_AVG,91.0
2022-12-28T14:00:00Z,WS_PT1H_AVG,2.8
2022-12-28T14:00:00Z,WS_PT1H_MAX,3.2
2022-12-28T14:00:00Z,WS_PT1H_MIN,2.3
2022-12-28T14:00:00Z,WD_PT1H_AVG,262.0
2022-12-28T14:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T14:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T14:00:00Z,PA_PT1H_AVG,1003.8
2022-12-28T14:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T15:00:00Z,TA_PT1H_AVG,-2.4
2022-12-28T15:00:00Z,TA_PT1H_MAX,-1.9
2022-12-28T15:00:00Z,TA_PT1H_MIN,-2.6
2022-12-28T15:00:00Z,RH_PT1H_AVG,90.0
2022-12-28T15:00:00Z,WS_PT1H_AVG,2.2
2022-12-28T15:00:00Z,WS_PT1H_MAX,3.1
2022-12-28T15:00:00Z,WS_PT1H_MIN,1.9
2022-12-28T15:00:00Z,WD_PT1H_AVG,253.0
2022-12-28T15:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T15:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T15:00:00Z,PA_PT1H_AVG,1004.7
2022-12-28T15:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T16:00:00Z,TA_PT1H_AVG,-2.1
2022-12-28T16:00:00Z,TA_PT1H_MAX,-1.8
2022-12-28T16:00:00Z,TA_PT1H_MIN,-2.6
2022-12-28T16:00:00Z,RH_PT1H_AVG,89.0
2022-12-28T16:00:00Z,WS_PT1H_AVG,2.6
2022-12-28T16:00:00Z,WS_PT1H_MAX,3.4
2022-12-28T16:00:00Z,WS_PT1H_MIN,1.7
2022-12-28T16:00:00Z,WD_PT1H_AVG,246.0
2022-12-28T16:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T16:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T16:00:00Z,PA_PT1H_AVG,1005.2
2022-12-28T16:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T17:00:00Z,TA_PT1H_AVG,-2.3
2022-12-28T17:00:00Z,TA_PT1H_MAX,-2.1
2022-12-28T17:00:00Z,TA_PT1H_MIN,-2.5
2022-12-28T17:00:00Z,RH_PT1H_AVG,90.0
2022-12-28T17:00:00Z,WS_PT1H_AVG,2.5
2022-12-28T17:00:00Z,WS_PT1H_MAX,3.8
2022-12-28T17:00:00Z,WS_PT1H_MIN,1.5
2022-12-28T17:00:00Z,WD_PT1H_AVG,247.0
2022-12-28T17:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T17:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T17:00:00Z,PA_PT1H_AVG,1005.6
2022-12-28T17:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T18:00:00Z,TA_PT1H_AVG,-2.2
2022-12-28T18:00:00Z,TA_PT1H_MAX,-2.0
2022-12-28T18:00:00Z,TA_PT1H_MIN,-2.4
2022-12-28T18:00:00Z,RH_PT1H_AVG,90.0
2022-12-28T18:00:00Z,WS_PT1H_AVG,2.2
2022-12-28T18:00:00Z,WS_PT1H_MAX,3.4
2022-12-28T18:00:00Z,WS_PT1H_MIN,1.2
2022-12-28T18:00:00Z,WD_PT1H_AVG,236.0
2022-12-28T18:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T18:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T18:00:00Z,PA_PT1H_AVG,1006.0
2022-12-28T18:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T19:00:00Z,TA_PT1H_AVG,-2.0
2022-12-28T19:00:00Z,TA_PT1H_MAX,-1.8
2022-12-28T19:00:00Z,TA_PT1H_MIN,-2.2
2022-12-28T19:00:00Z,RH_PT1H_AVG,89.0
2022-12-28T19:00:00Z,WS_PT1H_AVG,3.3
2022-12-28T19:00:00Z,WS_PT1H_MAX,3.9
2022-12-28T19:00:00Z,WS_PT1H_MIN,2.3
2022-12-28T19:00:00Z,WD_PT1H_AVG,241.0
2022-12-28T19:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T19:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T19:00:00Z,PA_PT1H_AVG,1006.4
2022-12-28T19:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T20:00:00Z,TA_PT1H_AVG,-1.9
2022-12-28T20:00:00Z,TA_PT1H_MAX,-1.8
2022-12-28T20:00:00Z,TA_PT1H_MIN,-2.0
2022-12-28T20:00:00Z,RH_PT1H_AVG,88.0
2022-12-28T20:00:00Z,WS_PT1H_AVG,2.9
2022-12-28T20:00:00Z,WS_PT1H_MAX,3.9
2022-12-28T20:00:00Z,WS_PT1H_MIN,1.9
2022-12-28T20:00:00Z,WD_PT1H_AVG,242.0
2022-12-28T20:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T20:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T20:00:00Z,PA_PT1H_AVG,1007.0
2022-12-28T20:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T21:00:00Z,TA_PT1H_AVG,-1.9
2022-12-28T21:00:00Z,TA_PT1H_MAX,-1.7
2022-12-28T21:00:00Z,TA_PT1H_MIN,-2.0
2022-12-28T21:00:00Z,RH_PT1H_AVG,88.0
2022-12-28T21:00:00Z,WS_PT1H_AVG,2.2
2022-12-28T21:00:00Z,WS_PT1H_MAX,4.0
2022-12-28T21:00:00Z,WS_PT1H_MIN,1.5
2022-12-28T21:00:00Z,WD_PT1H_AVG,234.0
2022-12-28T21:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T21:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T21:00:00Z,PA_PT1H_AVG,1007.5
2022-12-28T21:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T22:00:00Z,TA_PT1H_AVG,-1.9
2022-12-28T22:00:00Z,TA_PT1H_MAX,-1.8
2022-12-28T22:00:00Z,TA_PT1H_MIN,-2.1
2022-12-28T22:00:00Z,RH_PT1H_AVG,88.0
2022-12-28T22:00:00Z,WS_PT1H_AVG,1.8
2022-12-28T22:00:00Z,WS_PT1H_MAX,2.5
2022-12-28T22:00:00Z,WS_PT1H_MIN,1.1
2022-12-28T22:00:00Z,WD_PT1H_AVG,240.0
2022-12-28T22:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T22:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T22:00:00Z,PA_PT1H_AVG,1008.1
2022-12-28T22:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-28T23:00:00Z,TA_PT1H_AVG,-2.1
2022-12-28T23:00:00Z,TA_PT1H_MAX,-1.9
2022-12-28T23:00:00Z,TA_PT1H_MIN,-2.3
2022-12-28T23:00:00Z,RH_PT1H_AVG,90.0
2022-12-28T23:00:00Z,WS_PT1H_AVG,1.2
2022-12-28T23:00:00Z,WS_PT1H_MAX,1.6
2022-12-28T23:00:00Z,WS_PT1H_MIN,0.9
2022-12-28T23:00:00Z,WD_PT1H_AVG,254.0
2022-12-28T23:00:00Z,PRA_PT1H_ACC,NaN
2022-12-28T23:00:00Z,PRI_PT1H_MAX,NaN
2022-12-28T23:00:00Z,PA_PT1H_AVG,1008.3
2022-12-28T23:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T00:00:00Z,TA_PT1H_AVG,-2.3
2022-12-29T00:00:00Z,TA_PT1H_MAX,-2.0
2022-12-29T00:00:00Z,TA_PT1H_MIN,-2.4
2022-12-29T00:00:00Z,RH_PT1H_AVG,90.0
2022-12-29T00:00:00Z,WS_PT1H_AVG,1.1
2022-12-29T00:00:00Z,WS_PT1H_MAX,1.6
2022-12-29T00:00:00Z,WS_PT1H_MIN,0.6
2022-12-29T00:00:00Z,WD_PT1H_AVG,208.0
2022-12-29T00:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T00:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T00:00:00Z,PA_PT1H_AVG,1008.6
2022-12-29T00:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T01:00:00Z,TA_PT1H_AVG,-2.4
2022-12-29T01:00:00Z,TA_PT1H_MAX,-2.1
2022-12-29T01:00:00Z,TA_PT1H_MIN,-2.6
2022-12-29T01:00:00Z,RH_PT1H_AVG,87.0
2022-12-29T01:00:00Z,WS_PT1H_AVG,1.7
2022-12-29T01:00:00Z,WS_PT1H_MAX,2.4
2022-12-29T01:00:00Z,WS_PT1H_MIN,0.8
2022-12-29T01:00:00Z,WD_PT1H_AVG,205.0
2022-12-29T01:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T01:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T01:00:00Z,PA_PT1H_AVG,1009.1
2022-12-29T01:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T02:00:00Z,TA_PT1H_AVG,-2.7
2022-12-29T02:00:00Z,TA_PT1H_MAX,-2.5
2022-12-29T02:00:00Z,TA_PT1H_MIN,-2.9
2022-12-29T02:00:00Z,RH_PT1H_AVG,93.0
2022-12-29T02:00:00Z,WS_PT1H_AVG,1.9
2022-12-29T02:00:00Z,WS_PT1H_MAX,2.4
2022-12-29T02:00:00Z,WS_PT1H_MIN,1.1
2022-12-29T02:00:00Z,WD_PT1H_AVG,170.0
2022-12-29T02:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T02:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T02:00:00Z,PA_PT1H_AVG,1009.4
2022-12-29T02:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T03:00:00Z,TA_PT1H_AVG,-2.8
2022-12-29T03:00:00Z,TA_PT1H_MAX,-2.4
2022-12-29T03:00:00Z,TA_PT1H_MIN,-2.9
2022-12-29T03:00:00Z,RH_PT1H_AVG,90.0
2022-12-29T03:00:00Z,WS_PT1H_AVG,2.2
2022-12-29T03:00:00Z,WS_PT1H_MAX,2.6
2022-12-29T03:00:00Z,WS_PT1H_MIN,1.4
2022-12-29T03:00:00Z,WD_PT1H_AVG,177.0
2022-12-29T03:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T03:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T03:00:00Z,PA_PT1H_AVG,1009.4
2022-12-29T03:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T04:00:00Z,TA_PT1H_AVG,-3.0
2022-12-29T04:00:00Z,TA_PT1H_MAX,-2.9
2022-12-29T04:00:00Z,TA_PT1H_MIN,-3.2
2022-12-29T04:00:00Z,RH_PT1H_AVG,85.0
2022-12-29T04:00:00Z,WS_PT1H_AVG,3.0
2022-12-29T04:00:00Z,WS_PT1H_MAX,3.5
2022-12-29T04:00:00Z,WS_PT1H_MIN,2.4
2022-12-29T04:00:00Z,WD_PT1H_AVG,165.0
2022-12-29T04:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T04:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T04:00:00Z,PA_PT1H_AVG,1009.4
2022-12-29T04:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T05:00:00Z,TA_PT1H_AVG,-3.4
2022-12-29T05:00:00Z,TA_PT1H_MAX,-3.2
2022-12-29T05:00:00Z,TA_PT1H_MIN,-3.7
2022-12-29T05:00:00Z,RH_PT1H_AVG,89.0
2022-12-29T05:00:00Z,WS_PT1H_AVG,3.0
2022-12-29T05:00:00Z,WS_PT1H_MAX,3.7
2022-12-29T05:00:00Z,WS_PT1H_MIN,2.5
2022-12-29T05:00:00Z,WD_PT1H_AVG,175.0
2022-12-29T05:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T05:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T05:00:00Z,PA_PT1H_AVG,1009.6
2022-12-29T05:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T06:00:00Z,TA_PT1H_AVG,-3.9
2022-12-29T06:00:00Z,TA_PT1H_MAX,-3.7
2022-12-29T06:00:00Z,TA_PT1H_MIN,-4.1
2022-12-29T06:00:00Z,RH_PT1H_AVG,89.0
2022-12-29T06:00:00Z,WS_PT1H_AVG,3.9
2022-12-29T06:00:00Z,WS_PT1H_MAX,4.9
2022-12-29T06:00:00Z,WS_PT1H_MIN,3.1
2022-12-29T06:00:00Z,WD_PT1H_AVG,159.0
2022-12-29T06:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T06:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T06:00:00Z,PA_PT1H_AVG,1009.8
2022-12-29T06:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T07:00:00Z,TA_PT1H_AVG,-4.5
2022-12-29T07:00:00Z,TA_PT1H_MAX,-4.1
2022-12-29T07:00:00Z,TA_PT1H_MIN,-4.8
2022-12-29T07:00:00Z,RH_PT1H_AVG,91.0
2022-12-29T07:00:00Z,WS_PT1H_AVG,4.2
2022-12-29T07:00:00Z,WS_PT1H_MAX,5.1
2022-12-29T07:00:00Z,WS_PT1H_MIN,3.5
2022-12-29T07:00:00Z,WD_PT1H_AVG,150.0
2022-12-29T07:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T07:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T07:00:00Z,PA_PT1H_AVG,1009.9
2022-12-29T07:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T08:00:00Z,TA_PT1H_AVG,-5.1
2022-12-29T08:00:00Z,TA_PT1H_MAX,-4.7
2022-12-29T08:00:00Z,TA_PT1H_MIN,-5.2
2022-12-29T08:00:00Z,RH_PT1H_AVG,92.0
2022-12-29T08:00:00Z,WS_PT1H_AVG,5.0
2022-12-29T08:00:00Z,WS_PT1H_MAX,6.0
2022-12-29T08:00:00Z,WS_PT1H_MIN,3.7
2022-12-29T08:00:00Z,WD_PT1H_AVG,142.0
2022-12-29T08:00:00Z,PRA_PT1H_ACC,NaN
2022-12-29T08:00:00Z,PRI_PT1H_MAX,NaN
2022-12-29T08:00:00Z,PA_PT1H_AVG,1010.2
2022-12-29T08:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-29T09:00:00Z,TA_PT1H_AVG,-5.2
2022-12-29T09:00:00Z,TA_PT1H_MAX,-5.1
2022-12-29T09:00:00Z,TA_PT1H_MIN,-5.3
2022-12-29T09:00:00Z,RH_PT1H_AVG,93.0
